"id","title"
6878673,Small is beautiful? Explaining resident satisfaction in Swedish nursing home care
6861066,Optimising systemic insecticide use to improve malaria control
6887602,Diffuse large B cell lymphoma arising from follicular lymphoma with warthin’s tumor of the parotid gland immunophenotypic and genetic features A case report
6841666,Gut microbiome of treatment naïve MS patients of different ethnicities early in disease course
6873783,"SS 31 Peptide Reverses the Mitochondrial Fragmentation Present in Fibroblasts From Patients With DCMA, a Mitochondrial Cardiomyopathy"
6831681,The expression and role of TRPV2 in esophageal squamous cell carcinoma
6841673,Lipidomic analysis reveals sphingomyelin and phosphatidylcholine species associated with renal impairment and all cause mortality in type 1 diabetes
6878893,Tumor infiltrating lymphocytes in primary tumors of colorectal cancer and their metastases
6854634,Comparison of modified MAZE with minimally invasive monopolar ablation and traditional bipolar radiofrequency ablation in the treatment of atrial fibrillation
6884755,"Expanding access to maternal, newborn and primary healthcare services through private community government partnership clinic models in rural Kenya the Ubuntu Afya kiosk model"
6883827,Quantification of the resilience of primary care networks by stress testing the health care system
6881453,Thyroid hormone induces progression and invasiveness of squamous cell carcinomas by promoting a ZEB 1/E cadherin switch
6878609,Gaps in knowledge and future directions for the use of faecal microbiota transplant in the treatment of inflammatory bowel disease
6870463,Analysis of the Progeny of Sibling Matings Reveals Regulatory Variation Impacting the Transcriptome of Immune Cells in Commercial Chickens
6858385,Recommendations for the Use of Social Media in Pharmacovigilance Lessons from IMI WEB RADR
6893195,Network Based Functional Prediction Augments Genetic Association To Predict Candidate Genes for Histamine Hypersensitivity in Mice
6875367,Establishment of Mouse Models of Psoriasis with Blood Stasis Syndrome Complicated with Glucose and Lipid Metabolism Disorders
6879378,"Sevoflurane modulates AQPs (1,5) expression and endoplasmic reticulum stress in mice lung with allergic airway inflammation"
6801194,Functional design of pH responsive folate targeted polymer coated gold nanoparticles for drug delivery and in vivo therapy in breast cancer
6880591,Reliability and validity of miniscrews as references in cone beam computed tomography and intraoral scanner digital models study on goat heads
6880603,Reduced expression of miR 146a in human bronchial epithelial cells alters neutrophil migration
6828779,Language impairment in adults with end stage liver disease application of natural language processing towards patient generated health records
6862059,Pathophysiology of Calcium Mediated Ventricular Arrhythmias and Novel Therapeutic Options with Focus on Gene Therapy
6857350,"Patient characteristics, burden and pharmacotherapy of treatment resistant schizophrenia results from a survey of 204 US psychiatrists"
6844023,The influence of ergonomic breastfeeding training on some health parameters in infants and mothers a randomized controlled trial
6852277,The effect of educational intervention based on the theory of planned behavior and stages of change construct on womens physical activity
6872740,Detection of Impending Aggressive Outbursts in Patients with Psychiatric Disorders Violence Clues from Dogs
6886935,Effectiveness of different recruitment strategies in an RCT of a surgical device experience from the Endobarrier trial
6867922,Outcomes of Fast Track Multidisciplinary Care of Hip Fractures in Veterans A Geriatric Hip Fracture Program Report
6858726,Modeling perinatal mortality in twins via generalized additive mixed models a comparison of estimation approaches
6873745,Hepatitis B virus reactivation in cancer patients with positive Hepatitis B surface antigen undergoing PD 1 inhibition
6868167,Identification of novel common variants associated with chronic pain using conditional false discovery rate analysis with major depressive disorder and assessment of pleiotropic effects of LRFN5
6886937,Quality of life and objective functional impairment in lumbar spinal stenosis a protocol for a systematic review and meta analysis of moderators
6863724,Role of brown adipose tissue in body temperature control during the early postnatal period in Syrian hamsters and mice
6862383,Calcium Phosphate Bone Graft Substitutes with High Mechanical Load Capacity and High Degree of Interconnecting Porosity
6831659,Characterization of local and circulating bovine γδ T cell responses to respiratory BCG vaccination
6863848,Selection of an optimal macrocyclic chelator improves the imaging of prostate cancer using cobalt labeled GRPR antagonist RM26
6879986,Characterization of novel GCDH pathogenic variants causing glutaric aciduria type 1 in the southeast of Mexico
6882213,Patients’ and researchers’ experiences with a patient board for a clinical trial on urinary tract infections
6873648,Long Term Results and Predictors of Survival After Conservative Breast Surgery for Breast Cancer During Pregnancy
6893202,Genetic Architecture of Chilling Tolerance in Sorghum Dissected with a Nested Association Mapping Population
6864346,Reconstruction of tibial bone defect in new age using the old age Papineau technique A case series
6854416,Current controversies in treating remnant gastric cancer Are minimally invasive approaches feasible?
6839127,Incarceration of the gravid uterus a case report and literature review
6878668,Topical cutaneous application of carbon dioxide via a hydrogel for improved fracture repair results of phase I clinical safety trial
6874443,Identifying hub genes of clear cell renal cell carcinoma associated with the proportion of regulatory T cells by weighted gene co expression network analysis
6839180,Evaluation of the impact of the Accelerate Pheno™ system on time to result for differing antimicrobial stewardship intervention models in patients with gram negative bloodstream infections
6858746,Beyond the target area an integrative view of tDCS induced motor cortex modulation in patients and athletes
6855598,Measurement of proximal tibial morphology in northeast Chinese population based on three dimensional reconstruction computer tomography
6839226,Predictors of mortality and validation of burn mortality prognostic scores in a Malaysian burns intensive care unit
6877645,Loss of ubiquitin conjugating enzyme E2 (Ubc9) in macrophages exacerbates multiple low dose streptozotocin induced diabetes by attenuating M2 macrophage polarization
6839118,The dating of thrombus organization in cases of pulmonary embolism an autopsy study
6880410,An inventory of medicinal products causing skin rash Clinical and regulatory lessons
6861989,Post Traumatic Stress and School Adaptation in Adolescent Survivors Five Years after the 2010 Yushu Earthquake in China
6854805,Different aspects of Alzheimer’s disease related amyloid β peptide pathology and their relationship to amyloid positron emission tomography imaging and dementia
6852896,High triglyceride–glucose index is associated with poor prognosis in patients with acute ST elevation myocardial infarction after percutaneous coronary intervention
6838093,Functional neuroanatomy of interoceptive processing in children and adolescents a pilot study
6868098,Mass Cytometry Imaging for the Study of Human Diseases—Applications and Data Analysis Strategies
6848072,Laser speckle decorrelation time based platelet function testing in microfluidic system
6886977,Time intervals and routes to diagnosis for lung cancer in 10 jurisdictions cross sectional study findings from the International Cancer Benchmarking Partnership (ICBP)
6844128,Translational Health Disparities Research in a Data Rich World
6836442,"Sexual risky behavior, cocaine and alcohol use among substance users in an outpatient facility a cross section study"
6857323,"Maternal exposure to ambient fine particulate matter and risk of premature rupture of membranes in Wuhan, Central China a cohort study"
6876159,Sildenafil improves exercise capacity in patients with cystic fibrosis a proof of concept clinical trial
